관리번호,공원명,공원구분,소재지도로명주소,소재지지번주소,위도,경도,공원면적,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),지정고시일,관리기관명,전화번호,데이터기준일자,제공기관코드,제공기관명
41135-00032,판교제6호(붓들)공원,근린공원,,경기도 성남시 분당구 삼평동 697,37.405936,127.107272,154424,체력단련장,,안내판,전망스탠드,,2004-12-30,경기도 성남시 공원과,031-729-4382,2025-11-11,3780000,경기도 성남시
41135-00031,판교제4호(판교)공원,근린공원,경기도 성남시 분당구 운중로225번길 37(판교동),경기도 성남시 분당구 운중동 990,37.391989,127.090589,1204532.2,배드민턴장+게이트볼장,,,탐방객센터+수영장,인공암벽장+묵논습지 복원마당+반딧불이습지원,2004-12-30,경기도 성남시 공원과,031-729-4382,2025-11-11,3780000,경기도 성남시
41135-00030,판교제3호(두밀)공원,근린공원,,경기도 성남시 분당구 운중동 915,37.385246,127.071044,66929.3,,,,생태학습장,,2004-12-30,경기도 성남시 공원과,031-729-4382,2025-11-11,3780000,경기도 성남시
41135-00029,판교제2호(운중)공원,근린공원,경기도 성남시 분당구 판교원로81번길 9,경기도 성남시 분당구 운중동 953,37.390041,127.075078,28137.7,,,화장실,도서관,,2004-12-30,경기도 성남시 공원과,031-729-4382,2025-11-11,3780000,경기도 성남시
41135-00028,판교제1호(청계)공원,근린공원,,경기도 성남시 분당구 운중동 872,37.394168,127.065625,87207,체력단련시설,,벤치,,,2004-12-30,경기도 성남시 공원과,031-729-4382,2025-11-11,3780000,경기도 성남시
41135-00027,수내공원,근린공원,경기도 성남시 분당구 불정로 272,경기도 성남시 분당구 수내동122,37.367624,127.128826,53935.3,생활체육시설,텃밭,주차장,도서관,독서쉼터,2007-06-18,경기도 성남시 공원과,031-729-4382,2025-11-11,3780000,경기도 성남시
41135-00027,수내공원,어린이공원,경기도 성남시 분당구 발이봉로 17,경기도 성남시 분당구 수내동 110,37.365133,127.127799,2865.5,야외운동기구,어린이놀이터,벤치+파고라+음수전,,,1990-06-22,경기도 성남시 분당구 녹지공원과,031-729-7463,2025-11-11,3780000,경기도 성남시
41135-00026,맹산2공원,근린공원,경기도 성남시 분당구 판교로 628,경기도 성남시 분당구 야탑동422-3,37.405244,127.142019,549878.6,,,방문자센터+약수터+주차장,곤충생태관+야외학습원+생태자연학습장,,2007-06-18,경기도 성남시 공원과,031-729-4382,2025-11-11,3780000,경기도 성남시
41135-00025,구미공원,근린공원,경기도 성남시 분당구 금곡로 90,경기도 성남시 분당구 구미동 299,37.342138,127.121929,226188.2,운동장+배드민턴장,놀이터,주차장,야외공연장,,1990-06-22,경기도 성남시 공원과,031-729-4382,2025-11-11,3780000,경기도 성남시
41135-00025,구미공원,어린이공원,,경기도 성남시 분당구 구미동 206,37.337391,127.117303,8656.6,야외운동기구,어린이놀이터,벤치+파고라+음수전,,,1992-01-10,경기도 성남시 분당구 녹지공원과,031-729-7463,2025-11-11,3780000,경기도 성남시
51210-00030,어린이공원24,어린이공원,,강원특별자치도 속초시 교동 800-34,38.2009339,128.5710866,1512,온몸근육풀기+공중걷기+레그프레스/푸시웨이트+마사지롤+허리돌리기+철봉,조합놀이대+그네,퍼걸러+벤치,,,2006-06-16,강원특별자치도 속초시청,033-639-2422,2025-06-25,4231000,강원특별자치도 속초시
51210-00029,어린이공원23,어린이공원,,강원특별자치도 속초시 교동 798-26,38.2024269,128.5704341,1507,크로스워킹+터닝암+바디싣업+스카이워킹+트위스트+사이드스윙+풀웨이트,조합놀이대+흔들놀이기구+그네,퍼걸러+벤치,,,2006-06-16,강원특별자치도 속초시청,033-639-2422,2025-06-25,4231000,강원특별자치도 속초시
51210-00028,어린이공원22,어린이공원,,강원특별자치도 속초시 교동 902,38.20643963,128.5793192,1500,공중걷기+허리돌리기+하이풀리+농구대+큰활차머신+파고라형종합운동기구,,퍼걸러+벤치,,,2006-06-16,강원특별자치도 속초시청,033-639-2422,2025-06-25,4231000,강원특별자치도 속초시
51210-00022,어린이공원16,어린이공원,,강원특별자치도 속초시 조양동 1571-1,38.1874823,128.5972332,1500,,조합놀이대+흔들놀이기구+그네,퍼걸러+벤치,,,1987-02-17,강원특별자치도 속초시청,033-639-2422,2025-06-25,4231000,강원특별자치도 속초시
51210-00021,어린이공원15,어린이공원,강원특별자치도 속초시 선사로3길 5 (조양동),강원특별자치도 속초시 조양동 1536,38.188469,128.5931176,2094,스카이워킹+터닝암+트위스트,조합놀이대+흔들놀이기구,퍼걸러+벤치,,,1990-10-12,강원특별자치도 속초시청,033-639-2422,2025-06-25,4231000,강원특별자치도 속초시
51210-00020,어린이공원14,어린이공원,강원특별자치도 속초시 선사로1길 40-3 (조양동),강원특별자치도 속초시 조양동 1511-1,38.1879238,128.5879322,1699,어깨근육풀기+허리돌리기+온몸근육풀기+옆파도타기,조합놀이대+그네+흔들놀이기구,퍼걸러+벤치,,,1990-10-12,강원특별자치도 속초시청,033-639-2422,2025-06-25,4231000,강원특별자치도 속초시
51210-00019,어린이공원13,어린이공원,강원특별자치도 속초시 조양로 166 (조양동),강원특별자치도 속초시 조양동 1501-1,38.18818477,128.5821813,1590,터닝암/사이드스윙+크로스워킹/스카이워킹+레그플레스/푸쉬웨이트+파워싸이클/트위스트+파고라형종합운동기구,조합놀이대+시소+그네+흔들놀이기구,퍼걸러+벤치,,,1990-10-12,강원특별자치도 속초시청,033-639-2422,2025-06-25,4231000,강원특별자치도 속초시
51210-00018,어린이공원12,어린이공원,,강원특별자치도 속초시 조양동 1499-1,38.1902545,128.5792271,1588,어꺠근육풀기/상체근육풀기,미끄럼틀+흔들놀이기구+그네,퍼걸러+벤치,,,1990-10-12,강원특별자치도 속초시청,033-639-2422,2025-06-25,4231000,강원특별자치도 속초시
51210-00016,어린이공원10,어린이공원,,강원특별자치도 속초시 조양동 1564,38.18783047,128.5709154,1638,,조합놀이대+그네+흔들놀이기구,퍼걸러+벤치,,,1993-04-28,강원특별자치도 속초시청,033-639-2422,2025-06-25,4231000,강원특별자치도 속초시
51210-00014,어린이공원8,어린이공원,강원특별자치도 속초시 먹거리7길 1 (교동),강원특별자치도 속초시 교동 972,38.1941002,128.5742229,2838,역기돌리기/허리돌리기+윗몸일으키기/양팔줄당기기,조합놀이대,퍼걸러+벤치,,,1990-06-27,강원특별자치도 속초시청,033-639-2422,2025-06-25,4231000,강원특별자치도 속초시
51210-00013,어린이공원7,어린이공원,,강원특별자치도 속초시 교동 961-2,38.1965516,128.5741019,1665,스카이워킹+트위스트+터닝암+레그프레스/푸시웨이트+사이클+윗몸일으키기+파고라형종합운동기구,조합놀이대+시소+그네+흔들놀이기구,퍼걸러+벤치,,,1993-04-28,강원특별자치도 속초시청,033-639-2422,2025-06-25,4231000,강원특별자치도 속초시
51210-00012,어린이공원6,어린이공원,,강원특별자치도 속초시 노학동 152-1,38.194763,128.5642445,1090,,,,,,1990-06-27,강원특별자치도 속초시청,033-639-2422,2025-06-25,4231000,강원특별자치도 속초시
51210-00011,어린이공원5,어린이공원,,강원특별자치도 속초시 교동 907-6,38.2009148,128.5777368,1518,허리흔들기+큰걸음걷기+옆파도타기+어깨돌리기,조합놀이대+그네+흔들놀이기구+시소,퍼걸러+벤치,,,1990-12-24,강원특별자치도 속초시청,033-639-2422,2025-06-25,4231000,강원특별자치도 속초시
51210-00010,어린이공원4,어린이공원,,강원특별자치도 속초시 교동 944,38.2006268,128.5692289,1499,전신하늘걷기+허리돌리기+농구대,조합놀이대+시소+흔들놀이기구,퍼걸러+벤치,,,1990-08-15,강원특별자치도 속초시청,033-639-2422,2025-06-25,4231000,강원특별자치도 속초시
51210-00009,어린이공원3,어린이공원,,강원특별자치도 속초시 교동 926-6,38.2020495,128.5673435,1500,공중걷기+허리돌리기+좌우파도타기+어깨근육풀기+온몸근육풀기,조합놀이대+시소+흔들놀이기구+회전놀이기구,퍼걸러+벤치,,,1990-08-14,강원특별자치도 속초시청,033-639-2422,2025-06-25,4231000,강원특별자치도 속초시
51210-00006,중앙동재개발소공원2,소공원,,강원특별자치도 속초시 금호동 489-53,38.2082016,128.5914281,246,,,,,,2015-10-23,강원특별자치도 속초시청,033-639-2422,2025-06-25,4231000,강원특별자치도 속초시
51210-00004,교동소공원,소공원,,강원특별자치도 속초시 교동 627-252,38.2030371,128.5793203,1080,공중걷기+터닝암+싱글공중걷기+싱글스텝사이클,,퍼걸러+벤치,,,2007-06-25,강원특별자치도 속초시청,033-639-2422,2025-06-25,4231000,강원특별자치도 속초시
51210-00003,금호2소공원,소공원,,강원특별자치도 속초시 금호동 488-124,38.20540562,128.5875131,1860,공중걷기+사이클,,퍼걸러+벤치,,,2007-06-25,강원특별자치도 속초시청,033-639-2422,2025-06-25,4231000,강원특별자치도 속초시
51210-00002,영랑소공원,소공원,,강원특별자치도 속초시 영랑동 323,38.21380411,128.5941608,610,하늘걷기+마라톤운동,,퍼걸러+벤치,,,2007-06-25,강원특별자치도 속초시청,033-639-2422,2025-06-25,4231000,강원특별자치도 속초시
51210-00001,청호2소공원,소공원,,강원특별자치도 속초시 청호동 433-21,38.19406699,128.6003163,850,파도타기/공중걷기+허리돌리기/활차머신+워밍암+트윈트위스트+스텝사이클+크로스컨트리,,퍼걸러+벤치,,,2009-02-13,강원특별자치도 속초시청,033-639-2422,2025-06-25,4231000,강원특별자치도 속초시
26320-00001,물샘공원,어린이공원,,부산광역시 북구 만덕동 812,35.21837007,129.0394830,460,,,,,,2015-09-23,부산광역시 북구청 공원녹지과,051-309-2054,2025-06-18,3320000,부산광역시 북구
26320-00002,새소리공원,어린이공원,,부산광역시 북구 만덕동 960-6,35.2147643,129.0330670,2076.2,,조합놀이대,파고라,,,2007-10-03,부산광역시 북구청 공원녹지과,051-309-2054,2025-06-18,3320000,부산광역시 북구
31170-00042,산생공원,소공원,,울산광역시 동구 전하동 738-1,35.510588,129.420411,515,,,,,,2007-08-02,울산광역시 동구청 공원녹지과,052-209-3744,2025-06-12,3710000,울산광역시 동구
31170-00041,늘푸른공원4,소공원,,울산광역시 동구 전하동 748-1,35.515735,129.423553,261,,,,,,2007-08-02,울산광역시 동구청 공원녹지과,052-209-3744,2025-06-12,3710000,울산광역시 동구
31170-00040,늘푸른공원3,소공원,,울산광역시 동구 전하동 756-24,35.515245,129.421433,240,,,,,,2007-08-02,울산광역시 동구청 공원녹지과,052-209-3744,2025-06-12,3710000,울산광역시 동구
31170-00039,늘푸른공원2,소공원,,울산광역시 동구 전하동 755-1,35.51510297,129.421587,207,,,,,,2007-08-02,울산광역시 동구청 공원녹지과,052-209-3744,2025-06-12,3710000,울산광역시 동구
31170-00038,늘푸른공원1,소공원,,울산광역시 동구 전하동 765-4,35.51348214,129.422453,83,,,,,,2007-08-02,울산광역시 동구청 공원녹지과,052-209-3744,2025-06-12,3710000,울산광역시 동구
31170-00037,촛등공원,어린이공원,,울산광역시 동구 방어동 1059,35.476161,129.4111147,2547,,,,,,2007-06-01,울산광역시 동구청 공원녹지과,052-209-3744,2025-06-12,3710000,울산광역시 동구
31170-00036,동뫼산공원,근린공원,,울산광역시 동구 방어동 산51,35.292006,129.253943,19298,,,,,,2007-01-04,울산광역시 동구청 공원녹지과,052-209-3743,2025-06-12,3710000,울산광역시 동구
31170-00035,후릉공원,어린이공원,,울산광역시 동구 방어동 1105-3,35.48751472,129.4124426,2615,,,,,,2006-12-01,울산광역시 동구청 공원녹지과,052-209-3744,2025-06-12,3710000,울산광역시 동구
31170-00034,감나무골체육소공원,체육공원,,울산광역시 동구 동부동 426-1,35.54703798,129.424391,6843,,,,,,2006-06-01,울산광역시 동구청 공원녹지과,052-209-3743,2025-06-12,3710000,울산광역시 동구
31170-00033,갓안공원,어린이공원,,울산광역시 동구 화정동 146-8,35.502689,129.421533,1636,,,,,,2005-12-01,울산광역시 동구청 공원녹지과,052-209-3744,2025-06-12,3710000,울산광역시 동구
31170-00032,산성공원,어린이공원,,울산광역시 동구 전하동 550-146,35.513744,129.424515,1196,,,,,,2005-12-01,울산광역시 동구청 공원녹지과,052-209-3744,2025-06-12,3710000,울산광역시 동구
31170-00031,돌안공원,어린이공원,,울산광역시 동구 전하동 544,35.514191,129.426823,1663,,,,,,2005-12-01,울산광역시 동구청 공원녹지과,052-209-3744,2025-06-12,3710000,울산광역시 동구
31170-00030,범골공원,어린이공원,,울산광역시 동구 전하동 301-62,35.516261,129.426271,758,,,,,,2005-12-01,울산광역시 동구청 공원녹지과,052-209-3744,2025-06-12,3710000,울산광역시 동구
31170-00029,가족공원,어린이공원,,울산광역시 동구 서부동 248-46,35.524027,129.429431,1197,,,,,,2005-10-01,울산광역시 동구청 공원녹지과,052-209-3744,2025-06-12,3710000,울산광역시 동구
31170-00028,한빛공원,어린이공원,,울산광역시 동구 전하동 636-1,35.511226,129.428321,1454,,,,,,2005-09-01,울산광역시 동구청 공원녹지과,052-209-3744,2025-06-12,3710000,울산광역시 동구
31170-00027,절골공원,어린이공원,,울산광역시 동구 화정동 873-8,35.49273392,129.4204794,1510,,,,,,2005-06-01,울산광역시 동구청 공원녹지과,052-209-3744,2025-06-12,3710000,울산광역시 동구
31170-00026,무지개공원,소공원,,울산광역시 동구 전하동 647-1,35.510162,129.426346,1000,,,,,,2019-07-04,울산광역시 동구청 공원녹지과,052-209-3744,2025-06-12,3710000,울산광역시 동구
31170-00025,끝작공원,어린이공원,,울산광역시 동구 방어동 1029,35.47888607,129.4116869,2722,,,,,,2004-11-01,울산광역시 동구청 공원녹지과,052-209-3744,2025-06-12,3710000,울산광역시 동구
31170-00024,미암공원,어린이공원,,울산광역시 동구 방어동 1000-6,35.48053451,129.412851,1660,,,,,,2004-11-01,울산광역시 동구청 공원녹지과,052-209-3744,2025-06-12,3710000,울산광역시 동구
31170-00023,쿵구공원,어린이공원,,울산광역시 동구 방어동 1118,35.48666243,129.410631,2471,,,,,,2004-10-01,울산광역시 동구청 공원녹지과,052-209-3744,2025-06-12,3710000,울산광역시 동구
31170-00022,부엉이공원,어린이공원,,울산광역시 동구 화정동 161-2,35.501524,129.417124,1800,,,,,,2004-03-01,울산광역시 동구청 공원녹지과,052-209-3744,2025-06-12,3710000,울산광역시 동구
31170-00021,댄밖공원,어린이공원,,울산광역시 동구 화정동 148-3,35.50306228,129.418872,1772,,,,,,2004-02-01,울산광역시 동구청 공원녹지과,052-209-3744,2025-06-12,3710000,울산광역시 동구
31170-00020,쟁골공원,어린이공원,,울산광역시 동구 동부동 666-2,35.54482029,129.429652,1500,,,,,,2004-01-01,울산광역시 동구청 공원녹지과,052-209-3744,2025-06-12,3710000,울산광역시 동구
